ID_Cita,ID_Cliente,ID_Barbero,ID_Servicio,ID_Sede,Fecha,Hora
2901,22,176,203,306,2025-04-09,14:00
2902,43,189,205,306,2025-01-18,17:00
2903,66,101,201,301,2025-08-24,10:00
2904,7,121,203,302,2025-05-11,12:00
2905,98,136,205,303,2025-02-08,14:30
2906,11,150,204,304,2025-07-28,10:00
2907,8,166,201,305,2025-04-14,16:00
2908,32,183,203,306,2025-01-20,11:00
2909,49,106,205,301,2025-06-23,15:00
2910,87,125,201,302,2025-03-31,10:00
2911,15,142,203,303,2025-08-18,13:00
2912,56,157,205,304,2025-05-12,16:00
2913,83,172,204,305,2025-02-16,10:30
2914,29,187,201,306,2025-07-21,14:00
2915,75,109,203,301,2025-04-26,17:00
2916,96,122,205,302,2025-01-30,11:00
2917,50,137,201,303,2025-06-24,14:00
2918,36,152,203,304,2025-03-16,10:00
2919,84,168,205,305,2025-08-11,12:00
2920,92,185,204,306,2025-05-09,15:00
2921,6,112,201,301,2025-02-04,09:30
2922,23,130,203,302,2025-09-09,13:00
2923,48,140,205,303,2025-06-01,16:00
2924,1,154,201,304,2025-03-27,10:00
2925,80,165,203,305,2025-08-22,12:30
2926,58,181,205,306,2025-05-15,15:00
2927,46,107,204,301,2025-02-24,11:00
2928,63,116,201,302,2025-09-18,14:00
2929,91,139,203,303,2025-06-04,10:00
2930,14,159,205,304,2025-03-29,16:30
2931,77,174,201,305,2025-08-25,11:00
2932,99,188,203,306,2025-05-10,13:00
2933,27,102,205,301,2025-02-15,15:00
2934,59,127,204,302,2025-07-23,10:30
2935,7,133,201,303,2025-04-20,14:00
2936,30,150,203,304,2025-01-08,16:00
2937,82,166,205,305,2025-06-26,17:00
2938,45,182,201,306,2025-03-04,09:30
2939,54,105,203,301,2025-08-29,13:00
2940,2,119,205,301,2025-05-24,15:00
2941,94,141,204,303,2025-02-09,10:00
2942,65,156,201,304,2025-07-17,14:00
2943,88,173,203,305,2025-04-22,16:00
2944,17,189,205,306,2025-01-22,11:00
2945,3,109,204,301,2025-06-18,14:30
2946,41,124,201,302,2025-03-27,10:00
2947,76,144,203,303,2025-08-16,12:00
2948,57,159,205,304,2025-05-13,15:00
2949,20,175,201,305,2025-02-10,17:00
2950,90,186,203,306,2025-07-25,10:00
2951,35,110,205,301,2025-04-12,13:00
2952,86,122,204,302,2025-01-25,16:00
2953,13,137,201,303,2025-06-21,11:30
2954,97,153,203,304,2025-03-06,14:00
2955,68,169,205,305,2025-08-01,16:00
2956,55,184,201,306,2025-05-20,09:30
2957,81,103,203,301,2025-02-28,12:00
2958,34,128,205,302,2025-07-10,14:00
2959,93,141,204,303,2025-04-03,17:00
2960,70,157,201,304,2025-01-20,11:00
2961,44,170,203,305,2025-06-12,13:00
2962,16,188,205,306,2025-03-01,15:00
2963,8,104,201,301,2025-08-26,09:00
2964,53,126,203,302,2025-05-11,10:00
2965,21,139,205,303,2025-02-06,14:30
2966,79,161,201,305,2025-07-06,11:00
2967,22,176,203,306,2025-04-09,14:00
2968,43,189,205,306,2025-01-18,17:00
2969,66,101,201,301,2025-08-24,10:00
2970,7,121,203,302,2025-05-11,12:00
2971,98,136,205,303,2025-02-08,14:30
2972,11,150,204,304,2025-07-28,10:00
2973,8,166,201,305,2025-04-14,16:00
2974,32,183,203,306,2025-01-20,11:00
2975,49,106,205,301,2025-06-23,15:00
2976,87,125,201,302,2025-03-31,10:00
2977,15,142,203,303,2025-08-18,13:00
2978,56,157,205,304,2025-05-12,16:00
2979,83,172,204,305,2025-02-16,10:30
2980,29,187,201,306,2025-07-21,14:00
2981,75,109,203,301,2025-04-26,17:00
2982,96,122,205,302,2025-01-30,11:00
2983,50,137,201,303,2025-06-24,14:00
2984,36,152,203,304,2025-03-16,10:00
2985,84,168,205,305,2025-08-11,12:00
2986,92,185,204,306,2025-05-09,15:00
2987,6,112,201,301,2025-02-04,09:30
2988,23,130,203,302,2025-09-09,13:00
2989,48,140,205,303,2025-06-01,16:00
2990,1,154,201,304,2025-03-27,10:00
2991,80,165,203,305,2025-08-22,12:30
2992,58,181,205,306,2025-05-15,15:00
2993,46,107,204,301,2025-02-24,11:00
2994,63,116,201,302,2025-09-18,14:00
2995,91,139,203,303,2025-06-04,10:00
2996,14,159,205,304,2025-03-29,16:30
2997,77,174,201,305,2025-08-25,11:00
2998,99,188,203,306,2025-05-10,13:00
2999,27,102,205,301,2025-02-15,15:00
3000,59,127,204,302,2025-07-23,10:30
3001,80,165,203,305,2025-08-22,12:30
3002,58,181,205,306,2025-05-15,15:00
3003,46,107,204,301,2025-02-24,11:00
3004,63,116,201,302,2025-09-18,14:00
3005,91,139,203,303,2025-06-04,10:00
3006,14,159,205,304,2025-03-29,16:30
3007,77,174,201,305,2025-08-25,11:00
3008,99,188,203,306,2025-05-10,13:00
3009,27,102,205,301,2025-02-15,15:00
3010,59,127,204,302,2025-07-23,10:30
3011,7,133,201,303,2025-04-20,14:00
3012,30,150,203,304,2025-01-08,16:00
3013,82,166,205,305,2025-06-26,17:00
3014,45,182,201,306,2025-03-04,09:30
3015,54,105,203,301,2025-08-29,13:00
3016,2,119,205,301,2025-05-24,15:00
3017,94,141,204,303,2025-02-09,10:00
3018,65,156,201,304,2025-07-17,14:00
3019,88,173,203,305,2025-04-22,16:00
3020,17,189,205,306,2025-01-22,11:00
3021,3,109,204,301,2025-06-18,14:30
3022,41,124,201,302,2025-03-27,10:00
3023,76,144,203,303,2025-08-16,12:00
3024,57,159,205,304,2025-05-13,15:00
3025,20,175,201,305,2025-02-10,17:00
3026,90,186,203,306,2025-07-25,10:00
3027,35,110,205,301,2025-04-12,13:00
3028,86,122,204,302,2025-01-25,16:00
3029,13,137,201,303,2025-06-21,11:30
3030,97,153,203,304,2025-03-06,14:00
3031,68,169,205,305,2025-08-01,16:00
3032,55,184,201,306,2025-05-20,09:30
3033,81,103,203,301,2025-02-28,12:00
3034,34,128,205,302,2025-07-10,14:00
3035,93,141,204,303,2025-04-03,17:00
3036,70,157,201,304,2025-01-20,11:00
3037,44,170,203,305,2025-06-12,13:00
3038,16,188,205,306,2025-03-01,15:00
3039,8,104,201,301,2025-08-26,09:00
3040,53,126,203,302,2025-05-11,10:00
3041,21,139,205,303,2025-02-06,14:30
3042,79,161,201,305,2025-07-06,11:00
3043,22,176,203,306,2025-04-09,14:00
3044,43,189,205,306,2025-01-18,17:00
3045,66,101,201,301,2025-08-24,10:00
3046,7,121,203,302,2025-05-11,12:00
3047,98,136,205,303,2025-02-08,14:30
3048,11,150,204,304,2025-07-28,10:00
3049,8,166,201,305,2025-04-14,16:00
3050,32,183,203,306,2025-01-20,11:00
3051,49,106,205,301,2025-06-23,15:00
3052,87,125,201,302,2025-03-31,10:00
3053,15,142,203,303,2025-08-18,13:00
3054,56,157,205,304,2025-05-12,16:00
3055,83,172,204,305,2025-02-16,10:30
3056,29,187,201,306,2025-07-21,14:00
3057,75,109,203,301,2025-04-26,17:00
3058,96,122,205,302,2025-01-30,11:00
3059,50,137,201,303,2025-06-24,14:00
3060,36,152,203,304,2025-03-16,10:00
3061,84,168,205,305,2025-08-11,12:00
3062,92,185,204,306,2025-05-09,15:00
3063,6,112,201,301,2025-02-04,09:30
3064,23,130,203,302,2025-09-09,13:00
3065,48,140,205,303,2025-06-01,16:00
3066,1,154,201,304,2025-03-27,10:00
3067,80,165,203,305,2025-08-22,12:30
3068,58,181,205,306,2025-05-15,15:00
3069,46,107,204,301,2025-02-24,11:00
3070,63,116,201,302,2025-09-18,14:00
3071,91,139,203,303,2025-06-04,10:00
3072,14,159,205,304,2025-03-29,16:30
3073,77,174,201,305,2025-08-25,11:00
3074,99,188,203,306,2025-05-10,13:00
3075,27,102,205,301,2025-02-15,15:00
3076,59,127,204,302,2025-07-23,10:30
3077,7,133,201,303,2025-04-20,14:00
3078,30,150,203,304,2025-01-08,16:00
3079,82,166,205,305,2025-06-26,17:00
3080,45,182,201,306,2025-03-04,09:30
3081,54,105,203,301,2025-08-29,13:00
3082,2,119,205,301,2025-05-24,15:00
3083,94,141,204,303,2025-02-09,10:00
3084,65,156,201,304,2025-07-17,14:00
3085,88,173,203,305,2025-04-22,16:00
3086,17,189,205,306,2025-01-22,11:00
3087,3,109,204,301,2025-06-18,14:30
3088,41,124,201,302,2025-03-27,10:00
3089,76,144,203,303,2025-08-16,12:00
3090,57,159,205,304,2025-05-13,15:00
3091,20,175,201,305,2025-02-10,17:00
3092,90,186,203,306,2025-07-25,10:00
3093,35,110,205,301,2025-04-12,13:00
3094,86,122,204,302,2025-01-25,16:00
3095,13,137,201,303,2025-06-21,11:30
3096,97,153,203,304,2025-03-06,14:00
3097,68,169,205,305,2025-08-01,16:00
3098,55,184,201,306,2025-05-20,09:30
3099,81,103,203,301,2025-02-28,12:00
3100,34,128,205,302,2025-07-10,14:00
3101,93,141,204,303,2025-04-03,17:00
3102,70,157,201,304,2025-01-20,11:00
3103,44,170,203,305,2025-06-12,13:00
3104,16,188,205,306,2025-03-01,15:00
3105,8,104,201,301,2025-08-26,09:00
3106,53,126,203,302,2025-05-11,10:00
3107,21,139,205,303,2025-02-06,14:30
3108,79,161,201,305,2025-07-06,11:00
3109,22,176,203,306,2025-04-09,14:00
3110,43,189,205,306,2025-01-18,17:00
3111,66,101,201,301,2025-08-24,10:00
3112,7,121,203,302,2025-05-11,12:00
3113,98,136,205,303,2025-02-08,14:30
3114,11,150,204,304,2025-07-28,10:00
3115,8,166,201,305,2025-04-14,16:00
3116,32,183,203,306,2025-01-20,11:00
3117,49,106,205,301,2025-06-23,15:00
3118,87,125,201,302,2025-03-31,10:00
3119,15,142,203,303,2025-08-18,13:00
3120,56,157,205,304,2025-05-12,16:00
3121,83,172,204,305,2025-02-16,10:30
3122,29,187,201,306,2025-07-21,14:00
3123,75,109,203,301,2025-04-26,17:00
3124,96,122,205,302,2025-01-30,11:00
3125,50,137,201,303,2025-06-24,14:00
3126,36,152,203,304,2025-03-16,10:00
3127,84,168,205,305,2025-08-11,12:00
3128,92,185,204,306,2025-05-09,15:00
3129,6,112,201,301,2025-02-04,09:30
3130,23,130,203,302,2025-09-09,13:00
3131,48,140,205,303,2025-06-01,16:00
3132,1,154,201,304,2025-03-27,10:00
3133,80,165,203,305,2025-08-22,12:30
3134,58,181,205,306,2025-05-15,15:00
3135,46,107,204,301,2025-02-24,11:00
3136,63,116,201,302,2025-09-18,14:00
3137,91,139,203,303,2025-06-04,10:00
3138,14,159,205,304,2025-03-29,16:30
3139,77,174,201,305,2025-08-25,11:00
3140,99,188,203,306,2025-05-10,13:00
3141,27,102,205,301,2025-02-15,15:00
3142,59,127,204,302,2025-07-23,10:30
3143,7,133,201,303,2025-04-20,14:00
3144,30,150,203,304,2025-01-08,16:00
3145,82,166,205,305,2025-06-26,17:00
3146,45,182,201,306,2025-03-04,09:30
3147,54,105,203,301,2025-08-29,13:00
3148,2,119,205,301,2025-05-24,15:00
3149,94,141,204,303,2025-02-09,10:00
3150,65,156,201,304,2025-07-17,14:00
3151,88,173,203,305,2025-04-22,16:00
3152,17,189,205,306,2025-01-22,11:00
3153,3,109,204,301,2025-06-18,14:30
3154,41,124,201,302,2025-03-27,10:00
3155,76,144,203,303,2025-08-16,12:00
3156,57,159,205,304,2025-05-13,15:00
3157,20,175,201,305,2025-02-10,17:00
3158,90,186,203,306,2025-07-25,10:00
3159,35,110,205,301,2025-04-12,13:00
3160,86,122,204,302,2025-01-25,16:00
3161,13,137,201,303,2025-06-21,11:30
3162,97,153,203,304,2025-03-06,14:00
3163,68,169,205,305,2025-08-01,16:00
3164,55,184,201,306,2025-05-20,09:30
3165,81,103,203,301,2025-02-28,12:00
3166,34,128,205,302,2025-07-10,14:00
3167,93,141,204,303,2025-04-03,17:00
3168,70,157,201,304,2025-01-20,11:00
3169,44,170,203,305,2025-06-12,13:00
3170,16,188,205,306,2025-03-01,15:00
3171,8,104,201,301,2025-08-26,09:00
3172,53,126,203,302,2025-05-11,10:00
3173,21,139,205,303,2025-02-06,14:30
3174,79,161,201,305,2025-07-06,11:00
3175,22,176,203,306,2025-04-09,14:00
3176,43,189,205,306,2025-01-18,17:00
3177,66,101,201,301,2025-08-24,10:00
3178,7,121,203,302,2025-05-11,12:00
3179,98,136,205,303,2025-02-08,14:30
3180,11,150,204,304,2025-07-28,10:00
3181,8,166,201,305,2025-04-14,16:00
3182,32,183,203,306,2025-01-20,11:00
3183,49,106,205,301,2025-06-23,15:00
3184,87,125,201,302,2025-03-31,10:00
3185,15,142,203,303,2025-08-18,13:00
3186,56,157,205,304,2025-05-12,16:00
3187,83,172,204,305,2025-02-16,10:30
3188,29,187,201,306,2025-07-21,14:00
3189,75,109,203,301,2025-04-26,17:00
3190,96,122,205,302,2025-01-30,11:00
3191,50,137,201,303,2025-06-24,14:00
3192,36,152,203,304,2025-03-16,10:00
3193,84,168,205,305,2025-08-11,12:00
3194,92,185,204,306,2025-05-09,15:00
3195,6,112,201,301,2025-02-04,09:30
3196,23,130,203,302,2025-09-09,13:00
3197,48,140,205,303,2025-06-01,16:00
3198,1,154,201,304,2025-03-27,10:00
3199,80,165,203,305,2025-08-22,12:30
3200,58,181,205,306,2025-05-15,15:00
3201,46,107,204,301,2025-02-24,11:00
3202,63,116,201,302,2025-09-18,14:00
3203,91,139,203,303,2025-06-04,10:00
3204,14,159,205,304,2025-03-29,16:30
3205,77,174,201,305,2025-08-25,11:00
3206,99,188,203,306,2025-05-10,13:00
3207,27,102,205,301,2025-02-15,15:00
3208,59,127,204,302,2025-07-23,10:30
3209,7,133,201,303,2025-04-20,14:00
3210,30,150,203,304,2025-01-08,16:00
3211,82,166,205,305,2025-06-26,17:00
3212,45,182,201,306,2025-03-04,09:30
3213,54,105,203,301,2025-08-29,13:00
3214,2,119,205,301,2025-05-24,15:00
3215,94,141,204,303,2025-02-09,10:00
3216,65,156,201,304,2025-07-17,14:00
3217,88,173,203,305,2025-04-22,16:00
3218,17,189,205,306,2025-01-22,11:00
3219,3,109,204,301,2025-06-18,14:30
3220,41,124,201,302,2025-03-27,10:00
3221,76,144,203,303,2025-08-16,12:00
3222,57,159,205,304,2025-05-13,15:00
3223,20,175,201,305,2025-02-10,17:00
3224,90,186,203,306,2025-07-25,10:00
3225,35,110,205,301,2025-04-12,13:00
3226,86,122,204,302,2025-01-25,16:00
3227,13,137,201,303,2025-06-21,11:30
3228,97,153,203,304,2025-03-06,14:00
3229,68,169,205,305,2025-08-01,16:00
3230,55,184,201,306,2025-05-20,09:30
3231,81,103,203,301,2025-02-28,12:00
3232,34,128,205,302,2025-07-10,14:00
3233,93,141,204,303,2025-04-03,17:00
3234,70,157,201,304,2025-01-20,11:00
3235,44,170,203,305,2025-06-12,13:00
3236,16,188,205,306,2025-03-01,15:00
3237,8,104,201,301,2025-08-26,09:00
3238,53,126,203,302,2025-05-11,10:00
3239,21,139,205,303,2025-02-06,14:30
3240,79,161,201,305,2025-07-06,11:00
3241,22,176,203,306,2025-04-09,14:00
3242,43,189,205,306,2025-01-18,17:00
3243,66,101,201,301,2025-08-24,10:00
3244,7,121,203,302,2025-05-11,12:00
3245,98,136,205,303,2025-02-08,14:30
3246,11,150,204,304,2025-07-28,10:00
3247,8,166,201,305,2025-04-14,16:00
3248,32,183,203,306,2025-01-20,11:00
3249,49,106,205,301,2025-06-23,15:00
3250,87,125,201,302,2025-03-31,10:00
3251,15,142,203,303,2025-08-18,13:00
3252,56,157,205,304,2025-05-12,16:00
3253,83,172,204,305,2025-02-16,10:30
3254,29,187,201,306,2025-07-21,14:00
3255,75,109,203,301,2025-04-26,17:00
3256,96,122,205,302,2025-01-30,11:00
3257,50,137,201,303,2025-06-24,14:00
3258,36,152,203,304,2025-03-16,10:00
3259,84,168,205,305,2025-08-11,12:00
3260,92,185,204,306,2025-05-09,15:00
3261,6,112,201,301,2025-02-04,09:30
3262,23,130,203,302,2025-09-09,13:00
3263,48,140,205,303,2025-06-01,16:00
3264,1,154,201,304,2025-03-27,10:00
3265,80,165,203,305,2025-08-22,12:30
3266,58,181,205,306,2025-05-15,15:00
3267,46,107,204,301,2025-02-24,11:00
3268,63,116,201,302,2025-09-18,14:00
3269,91,139,203,303,2025-06-04,10:00
3270,14,159,205,304,2025-03-29,16:30
3271,77,174,201,305,2025-08-25,11:00
3272,99,188,203,306,2025-05-10,13:00
3273,27,102,205,301,2025-02-15,15:00
3274,59,127,204,302,2025-07-23,10:30
3275,7,133,201,303,2025-04-20,14:00
3276,30,150,203,304,2025-01-08,16:00
3277,82,166,205,305,2025-06-26,17:00
3278,45,182,201,306,2025-03-04,09:30
3279,54,105,203,301,2025-08-29,13:00
3280,2,119,205,301,2025-05-24,15:00
3281,94,141,204,303,2025-02-09,10:00
3282,65,156,201,304,2025-07-17,14:00
3283,88,173,203,305,2025-04-22,16:00
3284,17,189,205,306,2025-01-22,11:00
3285,3,109,204,301,2025-06-18,14:30
3286,41,124,201,302,2025-03-27,10:00
3287,76,144,203,303,2025-08-16,12:00
3288,57,159,205,304,2025-05-13,15:00
3289,20,175,201,305,2025-02-10,17:00
3290,90,186,203,306,2025-07-25,10:00
3291,35,110,205,301,2025-04-12,13:00
3292,86,122,204,302,2025-01-25,16:00
3293,13,137,201,303,2025-06-21,11:30
3294,97,153,203,304,2025-03-06,14:00
3295,68,169,205,305,2025-08-01,16:00
3296,55,184,201,306,2025-05-20,09:30
3297,81,103,203,301,2025-02-28,12:00
3298,34,128,205,302,2025-07-10,14:00
3299,93,141,204,303,2025-04-03,17:00
3300,70,157,201,304,2025-01-20,11:00
3301,44,170,203,305,2025-06-12,13:00
3302,16,188,205,306,2025-03-01,15:00
3303,8,104,201,301,2025-08-26,09:00
3304,53,126,203,302,2025-05-11,10:00
3305,21,139,205,303,2025-02-06,14:30
3306,79,161,201,305,2025-07-06,11:00
3307,22,176,203,306,2025-04-09,14:00
3308,43,189,205,306,2025-01-18,17:00
3309,66,101,201,301,2025-08-24,10:00
3310,7,121,203,302,2025-05-11,12:00
3311,98,136,205,303,2025-02-08,14:30
3312,11,150,204,304,2025-07-28,10:00
3313,8,166,201,305,2025-04-14,16:00
3314,32,183,203,306,2025-01-20,11:00
3315,49,106,205,301,2025-06-23,15:00
3316,87,125,201,302,2025-03-31,10:00
3317,15,142,203,303,2025-08-18,13:00
3318,56,157,205,304,2025-05-12,16:00
3319,83,172,204,305,2025-02-16,10:30
3320,29,187,201,306,2025-07-21,14:00
3321,75,109,203,301,2025-04-26,17:00
3322,96,122,205,302,2025-01-30,11:00
3323,50,137,201,303,2025-06-24,14:00
3324,36,152,203,304,2025-03-16,10:00
3325,84,168,205,305,2025-08-11,12:00
3326,92,185,204,306,2025-05-09,15:00
3327,6,112,201,301,2025-02-04,09:30
3328,23,130,203,302,2025-09-09,13:00
3329,48,140,205,303,2025-06-01,16:00
3330,1,154,201,304,2025-03-27,10:00
3331,80,165,203,305,2025-08-22,12:30
3332,58,181,205,306,2025-05-15,15:00
3333,46,107,204,301,2025-02-24,11:00
3334,63,116,201,302,2025-09-18,14:00
3335,91,139,203,303,2025-06-04,10:00
3336,14,159,205,304,2025-03-29,16:30
3337,77,174,201,305,2025-08-25,11:00
3338,99,188,203,306,2025-05-10,13:00
3339,27,102,205,301,2025-02-15,15:00
3340,59,127,204,302,2025-07-23,10:30
3341,7,133,201,303,2025-04-20,14:00
3342,30,150,203,304,2025-01-08,16:00
3343,82,166,205,305,2025-06-26,17:00
3344,45,182,201,306,2025-03-04,09:30
3345,54,105,203,301,2025-08-29,13:00
3346,2,119,205,301,2025-05-24,15:00
3347,94,141,204,303,2025-02-09,10:00
3348,65,156,201,304,2025-07-17,14:00
3349,88,173,203,305,2025-04-22,16:00
3350,17,189,205,306,2025-01-22,11:00
3351,3,109,204,301,2025-06-18,14:30
3352,41,124,201,302,2025-03-27,10:00
3353,76,144,203,303,2025-08-16,12:00
3354,57,159,205,304,2025-05-13,15:00
3355,20,175,201,305,2025-02-10,17:00
3356,90,186,203,306,2025-07-25,10:00
3357,35,110,205,301,2025-04-12,13:00
3358,86,122,204,302,2025-01-25,16:00
3359,13,137,201,303,2025-06-21,11:30
3360,97,153,203,304,2025-03-06,14:00
3361,68,169,205,305,2025-08-01,16:00
3362,55,184,201,306,2025-05-20,09:30
3363,81,103,203,301,2025-02-28,12:00
3364,34,128,205,302,2025-07-10,14:00
3365,93,141,204,303,2025-04-03,17:00
3366,70,157,201,304,2025-01-20,11:00
3367,44,170,203,305,2025-06-12,13:00
3368,16,188,205,306,2025-03-01,15:00
3369,8,104,201,301,2025-08-26,09:00
3370,53,126,203,302,2025-05-11,10:00
3371,21,139,205,303,2025-02-06,14:30
3372,79,161,201,305,2025-07-06,11:00
3373,22,176,203,306,2025-04-09,14:00
3374,43,189,205,306,2025-01-18,17:00
3375,66,101,201,301,2025-08-24,10:00
3376,7,121,203,302,2025-05-11,12:00
3377,98,136,205,303,2025-02-08,14:30
3378,11,150,204,304,2025-07-28,10:00
3379,8,166,201,305,2025-04-14,16:00
3380,32,183,203,306,2025-01-20,11:00
3381,49,106,205,301,2025-06-23,15:00
3382,87,125,201,302,2025-03-31,10:00
3383,15,142,203,303,2025-08-18,13:00
3384,56,157,205,304,2025-05-12,16:00
3385,83,172,204,305,2025-02-16,10:30
3386,29,187,201,306,2025-07-21,14:00
3387,75,109,203,301,2025-04-26,17:00
3388,96,122,205,302,2025-01-30,11:00
3389,50,137,201,303,2025-06-24,14:00
3390,36,152,203,304,2025-03-16,10:00
3391,84,168,205,305,2025-08-11,12:00
3392,92,185,204,306,2025-05-09,15:00
3393,6,112,201,301,2025-02-04,09:30
3394,23,130,203,302,2025-09-09,13:00
3395,48,140,205,303,2025-06-01,16:00
3396,1,154,201,304,2025-03-27,10:00
3397,80,165,203,305,2025-08-22,12:30
3398,58,181,205,306,2025-05-15,15:00
3399,46,107,204,301,2025-02-24,11:00
3400,63,116,201,302,2025-09-18,14:00
